"scenario","model","rep","year","pfpr_2_10","clin_0_5","sev_0_5","clin_all","sev_all"
"eir_10","IBM",8,28.6027397260274,0.420174769808222,1.03906104162778,45.4234335137826,NA,NA
"eir_10","IBM",8,28.6849315068493,0.41602896886316,1.07631182779011,28.3239954681607,NA,NA
"eir_10","IBM",8,28.7671232876712,0.425759802480748,1.08887858412551,33.8511476930211,NA,NA
"eir_10","IBM",8,28.8493150684932,0.429111687087653,1.1210661974657,33.8009908783627,NA,NA
"eir_10","IBM",8,28.9315068493151,0.433030185073782,0.897777021487245,11.29279272311,NA,NA
"eir_10","IBM",8,29.013698630137,0.424989390295657,0.942140535833683,56.7554539658845,NA,NA
"eir_10","IBM",8,29.0958904109589,0.422947303921569,0.97705979394279,51.1252217760762,NA,NA
"eir_10","IBM",8,29.1780821917808,0.423400395778364,0.97150461875685,28.5736652575544,NA,NA
"eir_10","IBM",8,29.2602739726027,0.427439886845827,0.991073936518835,39.8707905496083,NA,NA
"eir_10","IBM",8,29.3424657534247,0.426103488179864,0.997158780461152,22.7922006962549,NA,NA
"eir_10","IBM",8,29.4246575342466,0.425553795598005,1.00502198094463,17.1310564933744,NA,NA
"eir_10","IBM",8,29.5068493150685,0.4290963222003,1.08511969957753,28.5557815678298,NA,NA
"eir_10","IBM",8,29.5890410958904,0.431913362511355,0.996532299822692,34.3631827525066,NA,NA
"eir_10","IBM",8,29.6712328767123,0.420373822953296,1.04078706912849,23.0008192072594,NA,NA
"eir_10","IBM",8,29.7534246575342,0.410680093610382,0.998008566325805,34.6130138610106,NA,NA
"eir_10","IBM",8,29.8356164383562,0.412828598997435,1.13462458153993,40.7301131834848,NA,NA
"eir_10","IBM",8,29.9178082191781,0.413699015141756,0.950293098215854,52.4701710671331,NA,NA
"eir_10","IBM",8,30,0.41584216380774,1.04444089201503,46.6789225481576,NA,NA
"eir_10","IBM",8,30.0821917808219,0.422245552639253,0.92466899287797,29.0776412854707,NA,NA
"eir_10","IBM",8,30.1643835616438,0.42022947843694,1.03877208409945,46.6863858022224,NA,NA
"eir_10","IBM",8,30.2465753424658,0.418134293680297,1.02637843710556,40.8218696576076,NA,NA
"eir_10","IBM",8,30.3287671232877,0.412635450035272,0.914947630604164,23.3107676587048,NA,NA
"eir_10","IBM",8,30.4109589041096,0.42204232681855,0.984886204847336,17.5872536579881,NA,NA
"eir_10","IBM",8,30.4931506849315,0.430766387098265,0.978646544111744,17.5804768403307,NA,NA
"eir_10","IBM",8,30.5753424657534,0.43375028955293,1.05465928244642,17.5776547074404,NA,NA
"eir_10","IBM",8,30.6575342465753,0.430083908607024,0.948538612082518,29.2758830889666,NA,NA
"eir_10","IBM",8,30.7397260273973,0.422749991302634,1.08357270086814,46.8571978753791,NA,NA
"eir_10","IBM",8,30.8219178082192,0.422794883064609,1.02908007088771,70.5654905751571,NA,NA
"eir_10","IBM",8,30.9041095890411,0.424104664075514,1.12599735116452,53.0574668087993,NA,NA
"eir_10","IBM",8,30.986301369863,0.424630758376609,0.908811641067098,41.3096200485044,NA,NA
"eir_10","IBM",8,31.0684931506849,0.421009280742459,1.06056692710015,35.3522309033383,NA,NA
"eir_10","IBM",8,31.1506849315068,0.421018945212494,1.09932638124231,23.641427553598,NA,NA
"eir_10","IBM",8,31.2328767123288,0.42167455600656,1.09925518134715,29.5498704663212,NA,NA
"eir_10","IBM",8,31.3150684931507,0.42568343404586,1.08112946537554,41.5819025144438,NA,NA
"eir_10","IBM",8,31.3972602739726,0.425203620435242,0.964919394077005,41.4382561873561,NA,NA
"eir_10","IBM",8,31.4794520547945,0.417097784479759,1.0502828716348,29.6690076732995,NA,NA
"eir_10","IBM",8,31.5616438356164,0.418212927317079,0.92595905224985,5.93563495031955,NA,NA
"eir_10","IBM",8,31.6438356164384,0.417140151515151,0.967791785278568,29.6868645790972,NA,NA
"eir_10","IBM",8,31.7260273972603,0.425337014404695,1.01882505679974,11.8468029860435,NA,NA
"eir_10","IBM",8,31.8082191780822,0.424245924933286,1.00479321177576,17.7316449136898,NA,NA
"eir_10","IBM",8,31.8904109589041,0.427300046232085,1.22977241435166,29.5618368834535,NA,NA
"eir_10","IBM",8,31.972602739726,0.432642696369827,1.02016252807083,29.4844661292147,NA,NA
"eir_10","IBM",8,32.0547945205479,0.429999194003385,1.05715389071249,23.4923086824998,NA,NA
"eir_10","IBM",8,32.1369863013699,0.426536515656152,1.01390516867644,52.7465116652483,NA,NA
"eir_10","IBM",8,32.2191780821918,0.423573951968332,0.921702346677818,29.3535779196757,NA,NA
"eir_10","IBM",8,32.3013698630137,0.424999137722899,0.92254287176862,52.5499104171999,NA,NA
"eir_10","IBM",8,32.3835616438356,0.426152787336545,0.88558293959903,23.3048141999745,NA,NA
"eir_10","IBM",8,32.4657534246575,0.419790363133302,1.08438353538742,23.3200760298369,NA,NA
"eir_10","IBM",8,32.5479452054795,0.425568168735177,1.03512088827648,5.84814061173153,NA,NA
"eir_10","IBM",8,32.6301369863014,0.415164662712608,1.00765613212847,29.2923294223392,NA,NA
"eir_10","IBM",8,32.7123287671233,0.416499365409023,1.11174678893169,29.4112907124784,NA,NA
"eir_10","IBM",8,32.7945205479452,0.417679799946991,1.04800464561087,35.3259992902539,NA,NA
"eir_10","IBM",8,32.8767123287671,0.422061549443338,1.02242551813472,35.4598445595855,NA,NA
"eir_10","IBM",8,32.958904109589,0.426699937616968,1.00891027934051,35.6085980943709,NA,NA
"eir_50","IBM",8,0,0.688850642837604,2.24445793635967,22.7286879631359,NA,NA
"eir_50","IBM",8,0.0821917808219178,0.689063193725026,1.97127916959338,39.8813704831031,NA,NA
"eir_50","IBM",8,0.164383561643836,0.693877551020408,2.25171058606166,22.8600059498646,NA,NA
"eir_50","IBM",8,0.246575342465753,0.69070832577544,2.38696454832754,34.2626490190557,NA,NA
"eir_50","IBM",8,0.328767123287671,0.685720429134037,2.31327947289984,51.5334536042043,NA,NA
"eir_50","IBM",8,0.410958904109589,0.680653944796574,2.2554126775546,51.389149615168,NA,NA
