"scenario","model","rep","doy","pfpr_2_10","clin_0_5"
"nets","IBM",1,298,0.53171138470594,1.77339901477833
"nets","IBM",1,305,0.529772415146164,1.67419898819562
"nets","IBM",1,312,0.527930223441787,1.87040658081046
"nets","IBM",1,319,0.525363029827315,1.52812478897967
"nets","IBM",1,326,0.527308447937132,1.52771214473773
"nets","IBM",1,333,0.524273277261325,1.62517708965796
"nets","IBM",1,340,0.51848933970161,1.45231993525762
"nets","IBM",1,347,0.520571569352057,1.50439189189189
"nets","IBM",1,354,0.520822039327781,1.08381697934944
"nets","IBM",1,361,0.518588002962232,1.4010101010101
"nets","IBM",1,365,0.521979923849083,1.54588235294118
"irs","IBM",1,4,0.579338481713536,2.243195785777
"irs","IBM",1,11,0.575368451772946,1.90439083886706
"irs","IBM",1,18,0.576214323916954,2.30682976554536
"irs","IBM",1,25,0.57622336803191,2.26244806212111
"irs","IBM",1,32,0.574338482530091,2.33401360544218
"irs","IBM",1,39,0.573146975747541,2.20866195267881
"irs","IBM",1,46,0.575497463909481,2.18176878141557
"irs","IBM",1,53,0.57032811662035,2.23226420222887
"irs","IBM",1,60,0.571554080437329,2.25937011087681
"irs","IBM",1,67,0.570098469338013,2.04230638007506
"irs","IBM",1,74,0.567835773702388,2.04915788032315
"irs","IBM",1,81,0.570069414106111,1.74904162102957
"irs","IBM",1,88,0.576941771167493,2.19563879964454
"irs","IBM",1,95,0.579006223259432,2.39311569457724
"irs","IBM",1,102,0.576520426547208,1.99426307881437
"irs","IBM",1,109,0.576924950080358,1.98964295448351
"irs","IBM",1,116,0.577785342605651,2.26121587582545
"irs","IBM",1,123,0.577106673161227,1.8632589164171
"irs","IBM",1,130,0.574787052810903,2.15946956817409
"irs","IBM",1,137,0.577432550891205,2.28187007338951
"irs","IBM",1,144,0.578005364545233,2.35451891084403
"irs","IBM",1,151,0.582992601246106,2.2807851660667
"irs","IBM",1,158,0.585060827250608,2.05278493020734
"irs","IBM",1,165,0.588321167883212,1.95425279566249
"irs","IBM",1,172,0.586757546251217,2.07892595606184
"irs","IBM",1,179,0.585268487415413,2.30291723202171
"irs","IBM",1,186,0.587157301186078,2.18325176726482
"irs","IBM",1,193,0.587146604488487,1.98544910586795
"irs","IBM",1,200,0.583803776523263,2.23408596300326
"irs","IBM",1,207,0.579396421432402,1.68751699755235
"irs","IBM",1,214,0.578587476799844,2.23226420222887
"irs","IBM",1,221,0.576938117117998,2.05557063373592
"irs","IBM",1,228,0.578495043703306,1.7549265253606
"irs","IBM",1,235,0.583252048380804,2.24881516587678
"irs","IBM",1,242,0.582682926829268,2.04889760584337
"irs","IBM",1,249,0.584475776942967,2.32043825240092
"irs","IBM",1,256,0.582381649585163,2.36964901602759
"irs","IBM",1,263,0.581186572989852,1.94910098688658
"irs","IBM",1,270,0.582726072284443,1.87483103541498
"irs","IBM",1,277,0.584756963140633,1.74758918335694
"irs","IBM",1,284,0.585778781038375,2.09204315576534
"irs","IBM",1,291,0.586379225869672,1.77005455647606
"irs","IBM",1,298,0.588344668982727,1.99265350138168
"irs","IBM",1,305,0.58275389286064,1.74582322824037
"irs","IBM",1,312,0.587442407607097,2.14097896440129
"irs","IBM",1,319,0.591076244177494,1.9418816081891
"irs","IBM",1,326,0.592980566841255,1.91652642208011
"irs","IBM",1,333,0.593242779385083,2.108834397044
"irs","IBM",1,340,0.59266712476686,1.81579831932773
"irs","IBM",1,347,0.595837843156548,2.22874589008924
"irs","IBM",1,354,0.59574049481088,2.25217974513749
"irs","IBM",1,361,0.593070618834961,1.70903010033445
"irs","IBM",1,365,0.594501718213058,2.04864359214219
"pev","IBM",1,4,0.511297898640297,1.210111893908
"pev","IBM",1,11,0.514376049797451,1.15937025272752
"pev","IBM",1,18,0.517300952663014,1.15921016293841
"pev","IBM",1,25,0.516383345651638,1.28246641405443
"pev","IBM",1,32,0.513171500320055,0.980709610747503
"pev","IBM",1,39,0.51507698361946,1.50712270318629
"pev","IBM",1,46,0.515871844086815,1.22861853403861
